Sample,Feature,Celltype,Prediction
T214,InferCNV,1,0.9324679894809742
T214,InferCNV,1,0.9429906905119088
T214,InferCNV,1,0.6988280528214732
T214,InferCNV,1,0.9903689999312958
T214,InferCNV,1,0.9983266124100431
T214,InferCNV,1,0.9982701751909004
T214,InferCNV,1,0.9516128872528802
T214,InferCNV,1,0.9854711348802222
T214,InferCNV,1,0.8814908222027081
T214,InferCNV,1,0.9670437545363741
T214,InferCNV,1,0.9792050564570355
T214,InferCNV,1,0.9609124741277918
T214,InferCNV,1,0.9952846059762219
T214,InferCNV,1,0.9735442322615435
T214,InferCNV,1,0.9976658207717394
T214,InferCNV,1,0.9992269551143408
T214,InferCNV,1,0.9638129324023523
T214,InferCNV,1,0.9966163637581318
T214,InferCNV,1,0.9763771780241397
T214,InferCNV,1,0.9885432763769378
T214,InferCNV,1,0.765101879467475
T214,InferCNV,1,0.9790057626121633
T214,InferCNV,1,0.9883339670137611
T214,InferCNV,1,0.999427348286618
T214,InferCNV,1,0.994680118559481
T214,InferCNV,1,0.9686647714699901
T214,InferCNV,1,0.9822082595973199
T214,InferCNV,1,0.995752503166358
T214,InferCNV,1,0.9950540820846123
T214,InferCNV,1,0.7447340249814268
T214,InferCNV,1,0.9953948846061426
T214,InferCNV,1,0.95539134139499
T214,InferCNV,1,0.9991664858786962
T214,InferCNV,1,0.9738916553951169
T214,InferCNV,1,0.998101926734757
T214,InferCNV,1,0.999489003256206
T214,InferCNV,1,0.8787671791378676
T214,InferCNV,1,0.9931666268543256
T214,InferCNV,1,0.8119628702482667
T214,InferCNV,1,0.9819657758533441
T214,InferCNV,1,0.9942506578794519
T214,InferCNV,1,0.9891160026047164
T214,InferCNV,1,0.9911847182658701
T214,InferCNV,1,0.8953221967091725
T214,InferCNV,1,0.94160373733392555
T214,InferCNV,1,0.9874221310490332
T214,InferCNV,1,0.8944656040229771
T214,InferCNV,1,0.9847833880200177
T214,InferCNV,1,0.973540659831785
T214,InferCNV,1,0.9695362659072653
T214,InferCNV,1,0.9715837599438556
T214,InferCNV,1,0.9119561736824253
T214,InferCNV,1,0.9830975536745634
T214,InferCNV,1,0.985479503923845
T214,InferCNV,1,0.9965855970259347
T214,InferCNV,1,0.9784020999988017
T214,InferCNV,1,0.9937379785618671
T214,InferCNV,1,0.8859908573408286
T214,InferCNV,1,0.7572750534150066
T214,InferCNV,1,0.9523166558798296
T214,InferCNV,1,0.41211405935835793
T214,InferCNV,1,0.9999831374918999
T214,InferCNV,1,0.9734155829298287
T214,InferCNV,1,0.9833376680561302
T214,InferCNV,1,0.9949115199890658
T214,InferCNV,1,0.9920059090062484
T214,InferCNV,1,0.9927824841215388
T214,InferCNV,1,0.9682617922957251
T214,InferCNV,1,0.969662957229511
T214,InferCNV,1,0.9931260961784453
T214,InferCNV,1,0.9962903416037795
T214,InferCNV,1,0.9979720392617382
T214,InferCNV,1,0.9837898111929946
T214,InferCNV,1,0.9967081973620537
T214,InferCNV,1,0.9928287892311782
T214,InferCNV,1,0.9832578270430475
T214,InferCNV,1,0.9903708896618678
T214,InferCNV,1,0.995607571936573
T214,InferCNV,1,0.9764066915960111
T214,InferCNV,1,0.9608602867156418
T214,InferCNV,1,0.9839379632662008
T214,InferCNV,1,0.9978380291164334
T214,InferCNV,1,0.9997904364297444
T214,InferCNV,1,0.9494326486741879
T214,InferCNV,1,0.9916019068478847
T214,InferCNV,1,0.2992423668255053
T214,InferCNV,1,0.9947410536430764
T214,InferCNV,1,0.997467476318245
T214,InferCNV,1,0.9919086335629056
T214,InferCNV,1,0.9836515392661466
T214,InferCNV,1,0.7654930406224534
T214,InferCNV,1,0.9990372846991271
T214,InferCNV,1,0.9069073770346303
T214,InferCNV,1,0.9600667450010001
T214,InferCNV,1,0.8942153494916599
T214,InferCNV,1,0.5879423963829997
T214,InferCNV,1,0.989387754263939
T214,InferCNV,1,0.9991514794327191
T214,InferCNV,1,0.9999705899874842
T214,InferCNV,1,0.9976423214324067
T214,InferCNV,1,0.9993782465207798
T214,InferCNV,1,0.9916689376251996
T214,InferCNV,1,0.9625136685958321
T214,InferCNV,1,0.9609832179258766
T214,InferCNV,1,0.9661240813254615
T214,InferCNV,1,0.9856392420774553
T214,InferCNV,1,0.9955294758343459
T214,InferCNV,1,0.97938318053237
T214,InferCNV,1,0.9928392383765063
T214,InferCNV,1,0.8334743485349886
T214,InferCNV,1,0.9946381942427104
T214,InferCNV,1,0.9669109838437757
T214,InferCNV,1,0.4453407284399909
T214,InferCNV,1,0.9993645858664455
T214,InferCNV,1,0.9994710964111646
T214,InferCNV,1,0.9855769615656209
T214,InferCNV,1,0.998281062682148
T214,InferCNV,1,0.9970384067238344
T214,InferCNV,1,0.9884618514053868
T214,InferCNV,1,0.9072274893006478
T214,InferCNV,1,0.9882434901873912
T214,InferCNV,1,0.9950025762115555
T214,InferCNV,1,0.9990711291832609
T214,InferCNV,1,0.9989428407968866
T214,InferCNV,1,0.9581664250182549
T214,InferCNV,1,0.9992630166038358
T214,InferCNV,1,0.9890095715351525
T214,InferCNV,1,0.9720556838916223
T214,InferCNV,1,0.9903984938816207
T214,InferCNV,1,0.9782600674592802
T214,InferCNV,1,0.9904337586409985
T214,InferCNV,1,0.986964591866827
T214,InferCNV,1,0.9942022213214609
T214,InferCNV,1,0.9808183590503908
T214,InferCNV,1,0.9986370630621983
T214,InferCNV,1,0.8694065233866352
T214,InferCNV,1,0.9912406525363671
T214,InferCNV,1,0.659994625451333
T214,InferCNV,1,0.9982642567541539
T214,InferCNV,1,0.9917561230293239
T214,InferCNV,1,0.9126652256162849
T214,InferCNV,1,0.9994720055520905
T214,InferCNV,1,0.9996917731932722
T214,InferCNV,1,0.9942541345827371
T214,InferCNV,1,0.9228517930160623
T214,InferCNV,1,0.9967292692690995
T214,InferCNV,1,0.9905221341636786
T214,InferCNV,1,0.9982338243363569
T214,InferCNV,1,0.9963121235464463
T214,InferCNV,1,0.9992117111892111
T214,InferCNV,1,0.9727286944580873
T214,InferCNV,1,0.9915971332711658
T214,InferCNV,1,0.9889849668893924
T214,InferCNV,1,0.9981604468762446
T214,InferCNV,1,0.9922354985411673
T214,InferCNV,1,0.9461848713299194
T214,InferCNV,1,0.9694963229083378
T214,InferCNV,1,0.9994448625690171
T214,InferCNV,1,0.9778356100236667
T214,InferCNV,1,0.966057061956081
T214,InferCNV,1,0.9963751142887283
T214,InferCNV,1,0.9805541420496154
T214,InferCNV,1,0.9822106087188907
T214,InferCNV,1,0.9964907989527461
T214,InferCNV,1,0.9153211499765566
T214,InferCNV,1,0.9978660852027194
T214,InferCNV,1,0.9660713318885474
T214,InferCNV,1,0.9978509464423967
T214,InferCNV,1,0.9995561051675432
T214,InferCNV,1,0.9962250409817176
T214,InferCNV,1,0.9089073076689194
T214,InferCNV,1,0.9994404379877047
T214,InferCNV,1,0.9974526199371774
T214,InferCNV,1,0.9879504421489637
T214,InferCNV,1,0.9556097783812335
T214,InferCNV,1,0.999123809586918
T214,InferCNV,1,0.9956866779927179
T214,InferCNV,1,0.9982581132569155
T214,InferCNV,1,0.9980704002199731
T214,InferCNV,1,0.9221214024371926
T214,InferCNV,1,0.9852617205595612
T214,InferCNV,1,0.6983460358972533
T214,InferCNV,1,0.9999432996432353
T214,InferCNV,1,0.9864599891605302
T214,InferCNV,1,0.973125607614781
T214,InferCNV,1,0.9922460963867367
T214,InferCNV,1,0.9955615826224959
T214,InferCNV,1,0.9823949622125485
T214,InferCNV,1,0.9860928784558938
T214,InferCNV,1,0.9710964954121174
T214,InferCNV,1,0.9990619794711938
T214,InferCNV,1,0.9738180999654674
T214,InferCNV,1,0.9976565511275248
T214,InferCNV,1,0.9682903265536738
T214,InferCNV,1,0.9793916429204641
T214,InferCNV,1,0.9836355373084792
T214,InferCNV,1,0.9922883768403057
T214,InferCNV,1,0.9933082064596174
T214,InferCNV,1,0.99736542821156
T214,InferCNV,1,0.9605408481913394
T214,InferCNV,1,0.9642243454524706
T214,InferCNV,1,0.9659573785989516
T214,InferCNV,1,0.9944209455947326
T214,InferCNV,1,0.9919030258093593
T214,InferCNV,1,0.9830530827746349
T214,InferCNV,1,0.8140935093022101
T214,InferCNV,1,0.9957064990180989
T214,InferCNV,1,0.989128004133137
T214,InferCNV,1,0.9823557112673925
T214,InferCNV,1,0.9912621824391799
T214,InferCNV,1,0.9822794229436225
T214,InferCNV,1,0.9947306302942974
T214,InferCNV,1,0.9577502336667953
T214,InferCNV,1,0.9961635807392369
T214,InferCNV,0,0.12788343750277092
T214,InferCNV,0,0.020401679349792357
T214,InferCNV,0,0.05552477634063213
T214,InferCNV,0,5.6892218037639576e-5
T214,InferCNV,0,0.052774334169738146
T214,InferCNV,0,0.019330618326913122
T214,InferCNV,0,0.04355150525114227
T214,InferCNV,0,0.03109088354234075
T214,InferCNV,0,0.021070771371226055
T214,InferCNV,0,0.08598376544237268
T214,InferCNV,0,0.006107846735704427
T214,InferCNV,0,0.02792216802298474
T214,InferCNV,0,0.06375372548045559
T214,InferCNV,0,0.009811156449742904
T214,Manual,Ambiguous,0.09607727750672529
T214,Manual,Ambiguous,0.028182599674628148
T214,Manual,Ambiguous,0.17257265691247356
T214,Manual,Ambiguous,0.016442568857106356
T214,Manual,Ambiguous,0.2867197344664954
T214,Manual,Ambiguous,0.0023671548785104465
T214,Manual,Ambiguous,0.01442547221145619
T214,Manual,Ambiguous,0.02885649306432847
T214,Manual,Ambiguous,0.014591087384449579
T214,Manual,Ambiguous,0.07223691559982573
T214,Manual,Ambiguous,0.5417068139973421
T214,Manual,Ambiguous,0.018153895159852437
T214,Manual,Ambiguous,0.13529888881872965
T214,Manual,Ambiguous,0.015811755025240164
T214,Manual,Ambiguous,0.05254259556997502
T214,Manual,Ambiguous,0.0058954480781114905
T214,Manual,Ambiguous,0.878466396864223
T214,Manual,Ambiguous,0.005512828265496085
T214,Manual,Ambiguous,0.03793478878380631
T214,Manual,Ambiguous,0.02227376869219193
T214,Manual,Ambiguous,0.7868780748352711
T214,Manual,Ambiguous,0.1291762362254521
T214,Manual,Ambiguous,0.030564234920890443
T214,Manual,Ambiguous,0.051628161491823275
T214,Manual,Ambiguous,0.07746139879353667
T214,Manual,Ambiguous,0.13081599532435137
T214,Manual,Ambiguous,0.05579944776421134
T214,Manual,Ambiguous,0.01876714776205968
T214,Manual,Ambiguous,0.2877231989573089
T214,Manual,Ambiguous,0.15432532432588647
T214,Manual,Ambiguous,0.16170343598565662
T214,Manual,Ambiguous,0.0161781054175201
T214,Manual,Ambiguous,0.08825186369327372
T214,Manual,Ambiguous,0.08522330483294237
T214,Manual,Ambiguous,0.015032960976792832
T214,Manual,Ambiguous,0.013756901772139193
T214,Manual,Ambiguous,0.0035840738479760463
T214,Manual,Ambiguous,0.7209396403634586
T214,Manual,Ambiguous,0.013790602211744003
T214,Manual,Ambiguous,0.025060330328657177
T214,Manual,Ambiguous,0.04625518064641271
T214,Manual,Ambiguous,0.04281581634083504
T214,Manual,Ambiguous,0.014038879524913145
T214,Manual,Ambiguous,0.05380780961724988
T214,Manual,Ambiguous,0.3619773627422012
T214,Manual,Ambiguous,0.04433675623710997
T214,Manual,Ambiguous,0.0012825763362088133
T214,Manual,Ambiguous,0.06855450501139002
T214,Manual,Ambiguous,0.5266050783593078
T214,Manual,Ambiguous,0.004564526561939867
T214,Manual,Ambiguous,0.051524075916579384
T214,Manual,Ambiguous,0.019725467632786767
T214,Manual,Ambiguous,0.03474273519121703
T214,Manual,Ambiguous,0.014234505129330452
T214,Manual,Ambiguous,0.008307212784312108
T214,Manual,Ambiguous,0.024043828934025513
T214,Manual,Ambiguous,0.022658728943378
T214,Manual,Ambiguous,0.04042750362831735
T214,Manual,Ambiguous,0.057179384924300615
T214,Manual,Ambiguous,0.11487561458175781
T214,Manual,Ambiguous,0.0144358127760038
T214,Manual,Ambiguous,0.028181730179514808
T214,Manual,Ambiguous,0.022609037404224087
T214,InferCNV,Ambiguous,0.3239732674705011
T214,InferCNV,Ambiguous,0.0034402333998227973
T214,InferCNV,Ambiguous,0.0761458962162099
T214,InferCNV,Ambiguous,0.008607803132077733
T214,InferCNV,Ambiguous,0.16944898148830073
T214,InferCNV,Ambiguous,0.014161799988353976
T214,InferCNV,Ambiguous,0.03585919398723124
T214,InferCNV,Ambiguous,0.014847141646729236
T214,InferCNV,Ambiguous,0.009482271546509095
T214,InferCNV,Ambiguous,0.060814305103848304
T214,InferCNV,Ambiguous,0.9616229463087184
T214,InferCNV,Ambiguous,0.0015588392772110892
T214,InferCNV,Ambiguous,0.0024898579704529552
T214,InferCNV,Ambiguous,0.029985611455125714
T214,InferCNV,Ambiguous,0.023304753885417393
T214,InferCNV,Ambiguous,0.025398680090564136
T214,InferCNV,Ambiguous,0.46389905371448753
T214,InferCNV,Ambiguous,7.793588825679666e-4
T214,InferCNV,Ambiguous,0.04451375710618768
T214,InferCNV,Ambiguous,0.0019584383472261687
T214,InferCNV,Ambiguous,0.14139308719434782
T214,InferCNV,Ambiguous,0.0015096237701468708
T214,InferCNV,Ambiguous,0.0723437382790529
T214,InferCNV,Ambiguous,0.07599659354944745
T214,InferCNV,Ambiguous,0.027191161679581223
T214,InferCNV,Ambiguous,0.007336799266586866
T214,InferCNV,Ambiguous,0.11469417001385718
T214,InferCNV,Ambiguous,0.0031629240911512234
T214,InferCNV,Ambiguous,0.071068981366505
T214,InferCNV,Ambiguous,0.0011778734420011998
T214,InferCNV,Ambiguous,0.48374128826823115
T214,InferCNV,Ambiguous,0.004354973887888345
T214,InferCNV,Ambiguous,0.19786043449149968
T214,InferCNV,Ambiguous,0.005710340528890357
T214,InferCNV,Ambiguous,4.644441972795009e-4
T214,InferCNV,Ambiguous,0.0038719099087065165
T214,InferCNV,Ambiguous,0.03855731075976772
T214,InferCNV,Ambiguous,0.3335759970208485
T214,InferCNV,Ambiguous,0.0019666438984857417
T214,InferCNV,Ambiguous,0.005368073443896379
T214,InferCNV,Ambiguous,0.017656951513897172
T214,InferCNV,Ambiguous,0.0021512689711894843
T214,InferCNV,Ambiguous,0.005891901395271384
T214,InferCNV,Ambiguous,0.09979465001290333
T214,InferCNV,Ambiguous,0.03749787226270926
T214,InferCNV,Ambiguous,0.007119985149474158
T214,InferCNV,Ambiguous,0.054434179757763414
T214,InferCNV,Ambiguous,0.0154700499623015
T214,InferCNV,Ambiguous,0.042974213175242415
T214,InferCNV,Ambiguous,0.008089962712089673
T214,InferCNV,Ambiguous,0.013272928646060196
T214,InferCNV,Ambiguous,0.00153996558455858
T214,InferCNV,Ambiguous,0.011923405948625777
T214,InferCNV,Ambiguous,0.04976903516897478
T214,InferCNV,Ambiguous,0.004689751311032363
T214,InferCNV,Ambiguous,0.029524751637679775
T214,InferCNV,Ambiguous,0.0019496565265790522
T214,InferCNV,Ambiguous,0.005599696827816098
T214,InferCNV,Ambiguous,0.0012767759715225546
T214,InferCNV,Ambiguous,0.04146955204147168
T214,InferCNV,Ambiguous,0.0013837817794256741
T214,InferCNV,Ambiguous,0.017266627020832398
T214,InferCNV,Ambiguous,0.007930254336497475
