Sample,Feature,Celltype,Prediction
NB849,InferCNV,1,0.9984752633389465
NB849,InferCNV,1,0.9974435554156478
NB849,InferCNV,0,0.07631039385506685
NB849,InferCNV,0,0.4543527210761057
NB849,InferCNV,0,0.12957904091430492
NB849,InferCNV,0,0.0013034000595588686
NB849,InferCNV,0,0.02974770037146578
NB849,InferCNV,0,0.012902163371215084
NB849,InferCNV,0,0.009096919876694524
NB849,InferCNV,0,0.0033457757664854667
NB849,InferCNV,0,0.09725486131618019
NB849,InferCNV,0,0.08808624350412392
NB849,InferCNV,0,0.007587280387307218
NB849,InferCNV,0,0.02281191054701291
NB849,InferCNV,0,0.1612838398848507
NB849,InferCNV,0,0.15969018591958653
NB849,InferCNV,0,0.004354787897988655
NB849,InferCNV,0,0.00729484235292896
NB849,InferCNV,0,0.014742259302307752
NB849,InferCNV,0,0.017183151442348443
NB849,InferCNV,0,0.01630025151016672
NB849,InferCNV,0,0.007171013916947746
NB849,InferCNV,0,0.07760111154120265
NB849,InferCNV,0,0.013428752085669108
NB849,InferCNV,0,0.013268529418229308
NB849,InferCNV,0,0.1459022001971409
NB849,InferCNV,0,0.19862053608545854
NB849,InferCNV,0,0.004943568292385151
NB849,InferCNV,0,0.012597536837988622
NB849,InferCNV,0,9.171773966431802e-4
NB849,InferCNV,0,0.29206818426905
NB849,InferCNV,0,0.02609986720225318
NB849,InferCNV,0,0.021090617565033696
NB849,InferCNV,0,0.01934479306182549
NB849,InferCNV,0,0.02555307172970057
NB849,InferCNV,0,0.02283707255881854
NB849,InferCNV,0,0.993804643795882
NB849,InferCNV,0,0.022000221908576763
NB849,InferCNV,0,0.010110468242527733
NB849,InferCNV,0,0.25945507579825644
NB849,InferCNV,0,0.030783771084627064
NB849,InferCNV,0,0.04898816567501418
NB849,InferCNV,0,0.024095276489602822
NB849,InferCNV,0,0.056802283317344944
NB849,InferCNV,0,0.019582594727026604
NB849,InferCNV,0,0.34521433266067475
NB849,InferCNV,0,0.02214804757254581
NB849,InferCNV,0,0.07195356110599016
NB849,InferCNV,0,0.18291952958101598
NB849,InferCNV,0,0.0027299971705705755
NB849,InferCNV,0,0.007068408347208476
NB849,InferCNV,0,0.0333674041232981
NB849,InferCNV,0,0.06353732814650902
NB849,InferCNV,0,0.009801858129391581
NB849,InferCNV,0,0.17077536737834187
NB849,InferCNV,0,0.19159010335662102
NB849,InferCNV,0,0.021600046392904262
NB849,InferCNV,0,0.012412907850412736
NB849,InferCNV,0,0.11333025569973386
NB849,InferCNV,0,0.0041760104079943345
NB849,InferCNV,0,0.02899252559939664
NB849,InferCNV,0,0.0093882779055681
NB849,Manual,MES-like,0.18053633614793005
NB849,Manual,MES-like,0.9605511862806385
NB849,Manual,MES-like,0.022201428162147752
NB849,Manual,MES-like,0.4875255981804929
NB849,Manual,MES-like,0.08839171591691858
NB849,Manual,MES-like,0.028079942252034976
NB849,Manual,MES-like,0.23502389746436186
NB849,Manual,MES-like,0.0728543256878425
NB849,Manual,MES-like,0.07131968996199321
NB849,Manual,MES-like,0.15350574716197715
NB849,Manual,MES-like,0.6107668481696926
NB849,Manual,MES-like,0.10884412946394924
NB849,Manual,MES-like,0.10578536212209982
NB849,Manual,MES-like,0.15816120458270042
NB849,Manual,MES-like,0.07268087967898816
NB849,Manual,MES-like,0.10793067756306765
NB849,Manual,MES-like,0.4443018631103634
NB849,Manual,MES-like,0.038249433485456855
NB849,Manual,MES-like,0.004690205870379244
NB849,Manual,MES-like,0.10685190043331858
NB849,Manual,MES-like,0.1719078621430561
NB849,Manual,MES-like,0.13205091962180412
NB849,Manual,MES-like,0.2579677463390188
NB849,Manual,MES-like,0.08222093463660383
NB849,Manual,MES-like,0.1196510619790453
NB849,Manual,MES-like,0.07220460646346455
NB849,Manual,MES-like,0.06846204006273277
NB849,Manual,MES-like,0.4130092348505554
NB849,Manual,MES-like,0.038488604036300715
NB849,Manual,MES-like,0.07405895158395971
NB849,Manual,MES-like,0.28195414269978164
NB849,Manual,MES-like,0.988854579971158
NB849,Manual,MES-like,0.24963169972430377
NB849,Manual,MES-like,0.4037397991318996
NB849,Manual,MES-like,0.016647336020599493
NB849,Manual,MES-like,0.03464956586256079
NB849,Manual,MES-like,0.6524320941739606
NB849,Manual,MES-like,0.12936383801081552
NB849,Manual,MES-like,0.43632760786945635
NB849,Manual,MES-like,0.06389071618357048
NB849,Manual,MES-like,0.288727300811053
NB849,Manual,MES-like,0.031158492803573086
NB849,Manual,MES-like,0.9645743305288499
NB849,Manual,MES-like,0.10661139541868794
NB849,Manual,MES-like,0.19319878518029457
NB849,Manual,MES-like,0.07133087783258238
NB849,Manual,MES-like,0.06985127939090134
NB849,Manual,MES-like,0.255600740862518
NB849,Manual,MES-like,0.1164329897994349
NB849,Manual,MES-like,0.06157891665376099
NB849,Manual,MES-like,0.06680320856339944
NB849,Manual,MES-like,0.08752663278512982
NB849,Manual,MES-like,0.052181667502888544
NB849,Manual,MES-like,0.8675315476830773
NB849,Manual,MES-like,0.32918536608829463
NB849,Manual,MES-like,0.6030208619083721
NB849,Manual,MES-like,0.025761648657510725
NB849,Manual,MES-like,0.06949982804996652
NB849,Manual,MES-like,0.742783893992323
NB849,Manual,MES-like,0.03089350842471122
NB849,Manual,MES-like,0.054836046173187124
NB849,InferCNV,MES-like,0.017177531435509416
NB849,InferCNV,MES-like,0.032390442847126756
NB849,InferCNV,MES-like,0.010376126342821588
NB849,InferCNV,MES-like,0.034892214130535025
NB849,InferCNV,MES-like,0.04116311344452302
NB849,InferCNV,MES-like,0.3740527115503092
NB849,InferCNV,MES-like,0.03524931006701702
NB849,InferCNV,MES-like,0.07527520111888902
NB849,InferCNV,MES-like,0.0238451966396605
NB849,InferCNV,MES-like,0.23493857444045238
NB849,InferCNV,MES-like,0.3498049418603925
NB849,InferCNV,MES-like,0.010091242439962607
NB849,InferCNV,MES-like,0.005247712900364267
NB849,InferCNV,MES-like,0.037366604190752696
NB849,InferCNV,MES-like,0.016433893415654873
NB849,InferCNV,MES-like,0.040215445357429755
NB849,InferCNV,MES-like,0.7101090536572761
NB849,InferCNV,MES-like,0.05159046839761079
NB849,InferCNV,MES-like,0.03345997248008233
NB849,InferCNV,MES-like,0.01841291729581825
NB849,InferCNV,MES-like,0.048345796853198356
NB849,InferCNV,MES-like,0.10885888953768691
NB849,InferCNV,MES-like,0.018565412927553926
NB849,InferCNV,MES-like,0.011197342409204628
NB849,InferCNV,MES-like,0.026977090456573954
NB849,InferCNV,MES-like,0.019113996093938573
NB849,InferCNV,MES-like,0.027452724021916758
NB849,InferCNV,MES-like,0.22207340262433028
NB849,InferCNV,MES-like,0.01093545231036113
NB849,InferCNV,MES-like,0.14844308474726656
NB849,InferCNV,MES-like,0.02652938183126486
NB849,InferCNV,MES-like,0.8333204091578915
NB849,InferCNV,MES-like,0.0990193650350957
NB849,InferCNV,MES-like,0.044234575984515905
NB849,InferCNV,MES-like,0.050254935564339985
NB849,InferCNV,MES-like,0.003691783719014539
NB849,InferCNV,MES-like,0.3084023409044269
NB849,InferCNV,MES-like,0.08250601919482413
NB849,InferCNV,MES-like,0.03843204336862101
NB849,InferCNV,MES-like,0.10035934021433285
NB849,InferCNV,MES-like,0.08577156864744886
NB849,InferCNV,MES-like,0.029380830109176317
NB849,InferCNV,MES-like,0.038046771184421416
NB849,InferCNV,MES-like,0.07542416136256108
NB849,InferCNV,MES-like,0.6062404576715024
NB849,InferCNV,MES-like,0.04999957002181803
NB849,InferCNV,MES-like,0.05744413448556059
NB849,InferCNV,MES-like,0.02617820708425963
NB849,InferCNV,MES-like,0.02740164801141351
NB849,InferCNV,MES-like,0.011370367789679474
NB849,InferCNV,MES-like,0.03089144281499785
NB849,InferCNV,MES-like,0.0231241737076876
NB849,InferCNV,MES-like,0.13981718324216985
NB849,InferCNV,MES-like,0.9348439339805424
NB849,InferCNV,MES-like,0.011564738007796869
NB849,InferCNV,MES-like,0.016904067935431925
NB849,InferCNV,MES-like,0.011736083703486033
NB849,InferCNV,MES-like,0.01625117575701943
NB849,InferCNV,MES-like,0.6235630807709848
NB849,InferCNV,MES-like,0.04667825962018662
NB849,InferCNV,MES-like,0.00411736189767105
